example,sample_id,time_s,reference,prescribed_temperature_C,capacity_matched_deepsets_seed42,gnn_seed42,capacity_matched_deepsets_min,gnn_min,capacity_matched_deepsets_max,gnn_max
3,b005_0621,2520.0,0.5763639211654663,20.00006103515625,0.5342850685119629,0.9899789094924927,0.5342850685119629,0.6259479522705078,0.9963388442993164,0.9899789094924927
3,b005_0621,2580.0,0.5763639211654663,20.0,0.540766179561615,0.9928505420684814,0.540766179561615,0.6902986168861389,0.9963931441307068,0.9928505420684814
3,b005_0621,2640.0,0.5763639211654663,20.0,0.5452328324317932,0.9937862157821655,0.5452328324317932,0.7441555261611938,0.9966368675231934,0.9937862157821655
3,b005_0621,2700.0,0.5763639211654663,20.0,0.5500580668449402,0.9942032694816589,0.5500580668449402,0.7958939075469971,0.9970406889915466,0.9942032694816589
3,b005_0621,2760.0,0.5763639211654663,20.0,0.5617011785507202,0.9944034814834595,0.5617011785507202,0.8513124585151672,0.9971938133239746,0.9944034814834595
3,b005_0621,2820.0,0.5763639211654663,20.0,0.5796203017234802,0.9945110082626343,0.5796203017234802,0.9109079837799072,0.9970070719718933,0.9945110082626343
3,b005_0621,2880.0,0.5763639211654663,20.0,0.6212329268455505,0.9945797920227051,0.6212329268455505,0.9578460454940796,0.9968112111091614,0.9945797920227051
3,b005_0621,2940.0,0.5763639211654663,20.0,0.72356116771698,0.9946355223655701,0.72356116771698,0.9788722395896912,0.9966805577278137,0.995074450969696
3,b005_0621,3000.0,0.5763639211654663,20.0,0.9145489931106567,0.9946911931037903,0.9145489931106567,0.9817232489585876,0.9965870380401611,0.9956374764442444
3,b005_0621,3060.0,0.5763639211654663,20.0,0.9886413216590881,0.9947598576545715,0.9886413216590881,0.9822084307670593,0.996533989906311,0.9960026144981384
3,b005_0621,3120.0,0.5763639211654663,20.0,0.9954244494438171,0.9948375821113586,0.9945423603057861,0.9826818108558655,0.996509850025177,0.9962491393089294
3,b005_0621,3180.0,0.5763639211654663,20.0,0.9961756467819214,0.9949177503585815,0.9953140020370483,0.983167827129364,0.9964970946311951,0.996427595615387
3,b005_0621,3240.0,0.5763639211654663,20.0,0.9964042901992798,0.9950029253959656,0.9957832098007202,0.9836711883544922,0.9964922070503235,0.9965659976005554
3,b005_0621,3300.0,0.5763639211654663,20.0,0.9965569972991943,0.9950928688049316,0.9960732460021973,0.984190821647644,0.9965569972991943,0.9966611862182617
3,b005_0621,3360.0,0.5763639211654663,20.0,0.996673583984375,0.995141863822937,0.9960774779319763,0.9847303628921509,0.996673583984375,0.9967281818389893
3,b005_0621,3420.0,0.5763639211654663,20.0,0.9967558979988098,0.9951756000518799,0.99607253074646,0.9852750301361084,0.9967558979988098,0.9967759251594543
3,b005_0621,3480.0,0.5763639211654663,20.0,0.9968120455741882,0.9951985478401184,0.9960677623748779,0.9858155250549316,0.9968120455741882,0.9968112111091614
3,b005_0621,3540.0,0.5763639211654663,20.0,0.9968569278717041,0.9952152967453003,0.9960631728172302,0.9863444566726685,0.9968569278717041,0.9968384504318237
3,b005_0621,3600.0,0.5763639211654663,20.0,0.9968937635421753,0.9952268600463867,0.9960587024688721,0.9868664741516113,0.9968937635421753,0.9968599081039429
4,b005_0568,0.0,1.0,20.0,0.9979548454284668,0.9978445768356323,0.9975817203521729,0.9970459342002869,0.9981538653373718,0.9984101057052612
4,b005_0568,60.0,1.0,61.47368240356445,0.9979530572891235,0.997849702835083,0.9976016879081726,0.9973412156105042,0.9982216954231262,0.9984856247901917
4,b005_0568,120.0,1.0,102.9473648071289,0.9979386925697327,0.9978246688842773,0.9975816011428833,0.9974231719970703,0.9982452392578125,0.9985350370407104
4,b005_0568,180.0,1.0,144.42105102539062,0.99793541431427,0.9978079199790955,0.9975684285163879,0.9974274039268494,0.9982411861419678,0.9985817670822144
4,b005_0568,240.0,1.0,185.8947296142578,0.9979116320610046,0.9977526068687439,0.9975292086601257,0.9973880648612976,0.9981825351715088,0.9985517859458923
4,b005_0568,300.0,1.0,227.368408203125,0.9978349804878235,0.9976058006286621,0.9972012042999268,0.9972406625747681,0.998004138469696,0.9983763694763184
4,b005_0568,360.0,1.0,268.84210205078125,0.9975234866142273,0.9970993995666504,0.9962021708488464,0.9968377351760864,0.9975234866142273,0.9978664517402649
4,b005_0568,420.0,0.9914593696594238,310.3157653808594,0.9963415265083313,0.9954081177711487,0.9932634234428406,0.9954081177711487,0.9963415265083313,0.9964984655380249
4,b005_0568,480.0,0.9598886966705322,351.7894592285156,0.9901232123374939,0.9867274165153503,0.9830206632614136,0.9867274165153503,0.9901232123374939,0.9928491115570068
4,b005_0568,540.0,0.8522646427154541,393.2631530761719,0.9400583505630493,0.9231011867523193,0.9262630939483643,0.9231011867523193,0.9469817876815796,0.9533367156982422
4,b005_0568,600.0,0.7401568293571472,434.73681640625,0.8013703227043152,0.7694957852363586,0.7703917622566223,0.7694957852363586,0.8013703227043152,0.789684534072876
4,b005_0568,660.0,0.7248688340187073,476.21051025390625,0.7490870356559753,0.733491837978363,0.727566659450531,0.7306969165802002,0.7528848052024841,0.7543683052062988
4,b005_0568,720.0,0.7248688340187073,517.6842041015625,0.7415509223937988,0.7326660752296448,0.7318732142448425,0.7322972416877747,0.7552106380462646,0.7551237940788269
4,b005_0568,780.0,0.7248688340187073,559.1578979492188,0.7425353527069092,0.7303408980369568,0.7331463694572449,0.7303408980369568,0.7546263933181763,0.753136157989502
4,b005_0568,840.0,0.7248688340187073,600.6315307617188,0.7349271178245544,0.7179865837097168,0.7293240427970886,0.7179865837097168,0.7494454979896545,0.7450665831565857
4,b005_0568,900.0,0.7013468742370605,642.105224609375,0.706971287727356,0.6862100958824158,0.7038791179656982,0.6862100958824158,0.7266249656677246,0.7186816930770874
4,b005_0568,960.0,0.6496348977088928,683.5789184570312,0.6707127094268799,0.6491398811340332,0.6652113795280457,0.6491398811340332,0.6927148699760437,0.6785240173339844
4,b005_0568,1020.0,0.620543897151947,725.0526123046875,0.6278750896453857,0.6075051426887512,0.6209903955459595,0.6075051426887512,0.6515915393829346,0.6293055415153503
4,b005_0568,1080.0,0.5734235048294067,766.5263061523438,0.5805901288986206,0.5618104934692383,0.5770469903945923,0.5618104934692383,0.6053529381752014,0.5843220353126526
4,b005_0568,1140.0,0.5388606190681458,807.9999389648438,0.5309804677963257,0.5163660645484924,0.5309804677963257,0.5163660645484924,0.5577853322029114,0.5409882664680481
4,b005_0568,1200.0,0.5055019855499268,808.0,0.49288448691368103,0.48004579544067383,0.4911167025566101,0.48004579544067383,0.5118959546089172,0.5112282633781433
4,b005_0568,1260.0,0.46261486411094666,808.0,0.4623861610889435,0.45289045572280884,0.4623861610889435,0.45289045572280884,0.4805123507976532,0.48556020855903625
4,b005_0568,1320.0,0.4354625642299652,808.0,0.4411744773387909,0.4337494671344757,0.4377478361129761,0.4337494671344757,0.45133841037750244,0.46090519428253174
4,b005_0568,1380.0,0.4136391282081604,808.0,0.42537328600883484,0.41459921002388,0.41728049516677856,0.41459921002388,0.43399837613105774,0.4369339644908905
4,b005_0568,1440.0,0.39436250925064087,808.0,0.41167759895324707,0.39941948652267456,0.4022085666656494,0.39941948652267456,0.4208044111728668,0.41787824034690857
4,b005_0568,1500.0,0.38505440950393677,761.6470336914062,0.4058862328529358,0.3940185010433197,0.3920843303203583,0.3940185010433197,0.4124983549118042,0.4075533151626587
4,b005_0568,1560.0,0.374017596244812,715.2941284179688,0.4040769338607788,0.3928954303264618,0.3891811668872833,0.3928954303264618,0.40771186351776123,0.4022778868675232
4,b005_0568,1620.0,0.3732365369796753,668.941162109375,0.4055528938770294,0.39564353227615356,0.3922147750854492,0.3881130814552307,0.4055528938770294,0.4024357795715332
4,b005_0568,1680.0,0.3732365369796753,622.5882568359375,0.4084998369216919,0.4011288285255432,0.39691027998924255,0.38471248745918274,0.4084998369216919,0.4072709083557129
4,b005_0568,1740.0,0.3732365369796753,576.2352905273438,0.4107942283153534,0.4099281430244446,0.3954475224018097,0.3853450119495392,0.4107942283153534,0.41500601172447205
4,b005_0568,1800.0,0.3732365369796753,529.88232421875,0.4121111333370209,0.41315922141075134,0.394758403301239,0.3886859714984894,0.4121111333370209,0.4205043315887451
4,b005_0568,1860.0,0.3732365369796753,483.5294189453125,0.4160255491733551,0.4167309105396271,0.3934718072414398,0.39246875047683716,0.4160255491733551,0.4204633831977844
4,b005_0568,1920.0,0.3732365369796753,437.1764831542969,0.41896459460258484,0.42292025685310364,0.39299294352531433,0.3994576632976532,0.41896459460258484,0.42292025685310364
4,b005_0568,1980.0,0.3732365369796753,390.82354736328125,0.4226350784301758,0.4255242347717285,0.39177772402763367,0.402681827545166,0.4226350784301758,0.4277513921260834
4,b005_0568,2040.0,0.3732365369796753,344.4706115722656,0.42335599660873413,0.4284675419330597,0.38828203082084656,0.3994238078594208,0.42335599660873413,0.4284675419330597
4,b005_0568,2100.0,0.3732365369796753,298.11767578125,0.4152904450893402,0.4302360415458679,0.3848165273666382,0.39748215675354004,0.4152904450893402,0.4302360415458679
4,b005_0568,2160.0,0.3732365369796753,251.76470947265625,0.4069761633872986,0.43040451407432556,0.3813920021057129,0.3961344361305237,0.4166261851787567,0.43040451407432556
4,b005_0568,2220.0,0.3732365369796753,205.41180419921875,0.4113772511482239,0.4267868399620056,0.3780370056629181,0.3938223421573639,0.4153778851032257,0.4267868399620056
4,b005_0568,2280.0,0.3732365369796753,159.058837890625,0.41367775201797485,0.42007067799568176,0.37529119849205017,0.38688939809799194,0.4158940613269806,0.42007067799568176
4,b005_0568,2340.0,0.3732365369796753,112.7059326171875,0.415757417678833,0.4173103868961334,0.3705638349056244,0.37908607721328735,0.415757417678833,0.4173103868961334
4,b005_0568,2400.0,0.3732365369796753,66.35296630859375,0.41816070675849915,0.41692715883255005,0.3570776581764221,0.3694133162498474,0.41816070675849915,0.4261312782764435
4,b005_0568,2460.0,0.3732365369796753,20.0,0.42251893877983093,0.431498646736145,0.3449152410030365,0.355866938829422,0.4232826232910156,0.4367915391921997
4,b005_0568,2520.0,0.3732365369796753,20.0,0.43050408363342285,0.4694078862667084,0.3464953601360321,0.35591429471969604,0.44890832901000977,0.4694078862667084
4,b005_0568,2580.0,0.3732365369796753,20.0,0.43375450372695923,0.4918748140335083,0.35083019733428955,0.351865291595459,0.46430161595344543,0.4918748140335083
4,b005_0568,2640.0,0.3732365369796753,20.0,0.43560171127319336,0.5405524373054504,0.35959434509277344,0.35373973846435547,0.48585426807403564,0.5405524373054504
4,b005_0568,2700.0,0.3732365369796753,20.0,0.437017023563385,0.6008877158164978,0.3849785327911377,0.3579859137535095,0.5445868968963623,0.6008877158164978
4,b005_0568,2760.0,0.3732365369796753,20.0,0.4394899010658264,0.6444196701049805,0.42570891976356506,0.36548200249671936,0.6484175324440002,0.6444196701049805
4,b005_0568,2820.0,0.3732365369796753,20.0,0.4434712529182434,0.6748289465904236,0.4434712529182434,0.37314358353614807,0.7495853900909424,0.6748289465904236
4,b005_0568,2880.0,0.3732365369796753,20.0,0.4463209807872772,0.6954339742660522,0.4463209807872772,0.3770858347415924,0.8255219459533691,0.6954339742660522
4,b005_0568,2940.0,0.3732365369796753,20.0,0.4527025818824768,0.710965633392334,0.4527025818824768,0.38306665420532227,0.8719930648803711,0.8009053468704224
4,b005_0568,3000.0,0.3732365369796753,20.0,0.46439868211746216,0.7245689630508423,0.46439868211746216,0.39063993096351624,0.9034236073493958,0.8785144686698914
4,b005_0568,3060.0,0.3732365369796753,20.0,0.4870086908340454,0.7380462884902954,0.4870086908340454,0.3991413414478302,0.9255191087722778,0.9219909310340881
4,b005_0568,3120.0,0.3732365369796753,20.0,0.556006669998169,0.7523350715637207,0.556006669998169,0.40918514132499695,0.9428552985191345,0.9474723935127258
4,b005_0568,3180.0,0.3732365369796753,20.0,0.7687387466430664,0.768299400806427,0.7483235597610474,0.43798813223838806,0.9572467803955078,0.962957501411438
4,b005_0568,3240.0,0.3732365369796753,20.0,0.9518512487411499,0.7862491607666016,0.7881499528884888,0.48540207743644714,0.9729846715927124,0.9725772142410278
4,b005_0568,3300.0,0.3732365369796753,20.0,0.9868418574333191,0.8058502674102783,0.8233022689819336,0.5121700763702393,0.9868418574333191,0.9786682724952698
4,b005_0568,3360.0,0.3732365369796753,20.0,0.9919829964637756,0.8275941610336304,0.8523221015930176,0.5200420618057251,0.9919829964637756,0.9826921224594116
4,b005_0568,3420.0,0.3732365369796753,20.0,0.9936985969543457,0.8501667380332947,0.8763611912727356,0.5276066660881042,0.9936985969543457,0.9855718612670898
4,b005_0568,3480.0,0.3732365369796753,20.0,0.9947157502174377,0.8724902272224426,0.8952603340148926,0.5350527167320251,0.9949285984039307,0.9877941608428955
4,b005_0568,3540.0,0.3732365369796753,20.0,0.9953340888023376,0.8934473991394043,0.9109558463096619,0.5425388216972351,0.9958053827285767,0.9894989728927612
4,b005_0568,3600.0,0.3732365369796753,20.0,0.9957306981086731,0.9110329151153564,0.9234268665313721,0.550342857837677,0.9960901141166687,0.9908044338226318
