protocol,model,seed,test_geometries,threshold,reference_events,reference_censored,predicted_events,predicted_censored,true_positive,false_negative,false_positive,true_negative,recall,false_positive_rate,balanced_accuracy,both_event_count,both_event_population_fraction,both_event_reference_event_fraction,conditional_timing_MAE_s,conditional_timing_median_abs_s,conditional_timing_bias_s,optimistic_late_or_missed_count,recross_above_threshold_count,recross_fraction_all_cases,recross_fraction_predicted_event_cases
loco_external_fire,fire_only,46,49,0.6,49,0,49,0,49,0,0,0,1.0,NA,NA,49,1.0,1.0,71.0204081632653,60.0,17.142857142857142,24,0,0.0,0.0
loco_external_fire,global_stats,42,49,0.8,49,0,49,0,49,0,0,0,1.0,NA,NA,49,1.0,1.0,20.816326530612244,0.0,-20.816326530612244,0,0,0.0,0.0
loco_external_fire,global_stats,42,49,0.6,49,0,49,0,49,0,0,0,1.0,NA,NA,49,1.0,1.0,46.53061224489796,60.0,12.244897959183673,20,0,0.0,0.0
loco_external_fire,global_stats,43,49,0.8,49,0,49,0,49,0,0,0,1.0,NA,NA,49,1.0,1.0,23.26530612244898,0.0,-23.26530612244898,0,0,0.0,0.0
loco_external_fire,global_stats,43,49,0.6,49,0,49,0,49,0,0,0,1.0,NA,NA,49,1.0,1.0,46.53061224489796,60.0,26.93877551020408,22,0,0.0,0.0
loco_external_fire,global_stats,44,49,0.8,49,0,49,0,49,0,0,0,1.0,NA,NA,49,1.0,1.0,20.816326530612244,0.0,-20.816326530612244,0,0,0.0,0.0
loco_external_fire,global_stats,44,49,0.6,49,0,49,0,49,0,0,0,1.0,NA,NA,49,1.0,1.0,51.42857142857143,60.0,9.795918367346939,19,0,0.0,0.0
loco_external_fire,global_stats,45,49,0.8,49,0,49,0,49,0,0,0,1.0,NA,NA,49,1.0,1.0,24.489795918367346,0.0,-24.489795918367346,0,0,0.0,0.0
loco_external_fire,global_stats,45,49,0.6,49,0,49,0,49,0,0,0,1.0,NA,NA,49,1.0,1.0,45.30612244897959,60.0,6.122448979591836,18,0,0.0,0.0
loco_external_fire,global_stats,46,49,0.8,49,0,49,0,49,0,0,0,1.0,NA,NA,49,1.0,1.0,24.489795918367346,0.0,-24.489795918367346,0,0,0.0,0.0
loco_external_fire,global_stats,46,49,0.6,49,0,49,0,49,0,0,0,1.0,NA,NA,49,1.0,1.0,46.53061224489796,60.0,9.795918367346939,19,0,0.0,0.0
loco_external_fire,deepsets,42,49,0.8,49,0,49,0,49,0,0,0,1.0,NA,NA,49,1.0,1.0,25.714285714285715,0.0,-25.714285714285715,0,0,0.0,0.0
loco_external_fire,deepsets,42,49,0.6,49,0,49,0,49,0,0,0,1.0,NA,NA,49,1.0,1.0,37.95918367346939,60.0,3.673469387755102,15,0,0.0,0.0
loco_external_fire,deepsets,43,49,0.8,49,0,49,0,49,0,0,0,1.0,NA,NA,49,1.0,1.0,22.040816326530614,0.0,-22.040816326530614,0,0,0.0,0.0
loco_external_fire,deepsets,43,49,0.6,49,0,49,0,49,0,0,0,1.0,NA,NA,49,1.0,1.0,37.95918367346939,60.0,-6.122448979591836,13,0,0.0,0.0
loco_external_fire,deepsets,44,49,0.8,49,0,49,0,49,0,0,0,1.0,NA,NA,49,1.0,1.0,20.816326530612244,0.0,-20.816326530612244,0,0,0.0,0.0
loco_external_fire,deepsets,44,49,0.6,49,0,49,0,49,0,0,0,1.0,NA,NA,49,1.0,1.0,40.40816326530612,60.0,20.816326530612244,19,0,0.0,0.0
loco_external_fire,deepsets,45,49,0.8,49,0,49,0,49,0,0,0,1.0,NA,NA,49,1.0,1.0,24.489795918367346,0.0,-24.489795918367346,0,0,0.0,0.0
loco_external_fire,deepsets,45,49,0.6,49,0,49,0,49,0,0,0,1.0,NA,NA,49,1.0,1.0,35.51020408163265,60.0,15.918367346938776,19,0,0.0,0.0
loco_external_fire,deepsets,46,49,0.8,49,0,49,0,49,0,0,0,1.0,NA,NA,49,1.0,1.0,23.26530612244898,0.0,-23.26530612244898,0,0,0.0,0.0
loco_external_fire,deepsets,46,49,0.6,49,0,49,0,49,0,0,0,1.0,NA,NA,49,1.0,1.0,37.95918367346939,60.0,18.367346938775512,21,0,0.0,0.0
loco_external_fire,capacity_matched_deepsets,42,49,0.8,49,0,49,0,49,0,0,0,1.0,NA,NA,49,1.0,1.0,25.714285714285715,0.0,-25.714285714285715,0,0,0.0,0.0
loco_external_fire,capacity_matched_deepsets,42,49,0.6,49,0,49,0,49,0,0,0,1.0,NA,NA,49,1.0,1.0,33.06122448979592,60.0,11.020408163265307,17,0,0.0,0.0
loco_external_fire,capacity_matched_deepsets,43,49,0.8,49,0,49,0,49,0,0,0,1.0,NA,NA,49,1.0,1.0,24.489795918367346,0.0,-24.489795918367346,0,0,0.0,0.0
loco_external_fire,capacity_matched_deepsets,43,49,0.6,49,0,49,0,49,0,0,0,1.0,NA,NA,49,1.0,1.0,30.612244897959183,0.0,6.122448979591836,14,0,0.0,0.0
loco_external_fire,capacity_matched_deepsets,44,49,0.8,49,0,49,0,49,0,0,0,1.0,NA,NA,49,1.0,1.0,20.816326530612244,0.0,-20.816326530612244,0,0,0.0,0.0
loco_external_fire,capacity_matched_deepsets,44,49,0.6,49,0,49,0,49,0,0,0,1.0,NA,NA,49,1.0,1.0,39.183673469387756,60.0,12.244897959183673,21,0,0.0,0.0
loco_external_fire,capacity_matched_deepsets,45,49,0.8,49,0,49,0,49,0,0,0,1.0,NA,NA,49,1.0,1.0,24.489795918367346,0.0,-24.489795918367346,0,0,0.0,0.0
loco_external_fire,capacity_matched_deepsets,45,49,0.6,49,0,49,0,49,0,0,0,1.0,NA,NA,49,1.0,1.0,39.183673469387756,60.0,-19.591836734693878,8,0,0.0,0.0
loco_external_fire,capacity_matched_deepsets,46,49,0.8,49,0,49,0,49,0,0,0,1.0,NA,NA,49,1.0,1.0,19.591836734693878,0.0,-19.591836734693878,0,0,0.0,0.0
loco_external_fire,capacity_matched_deepsets,46,49,0.6,49,0,49,0,49,0,0,0,1.0,NA,NA,49,1.0,1.0,37.95918367346939,60.0,20.816326530612244,21,0,0.0,0.0
loco_external_fire,gnn,42,49,0.8,49,0,49,0,49,0,0,0,1.0,NA,NA,49,1.0,1.0,22.040816326530614,0.0,-22.040816326530614,0,0,0.0,0.0
loco_external_fire,gnn,42,49,0.6,49,0,49,0,49,0,0,0,1.0,NA,NA,49,1.0,1.0,26.93877551020408,0.0,-2.4489795918367347,10,0,0.0,0.0
loco_external_fire,gnn,43,49,0.8,49,0,49,0,49,0,0,0,1.0,NA,NA,49,1.0,1.0,31.836734693877553,60.0,-31.836734693877553,0,0,0.0,0.0
loco_external_fire,gnn,43,49,0.6,49,0,49,0,49,0,0,0,1.0,NA,NA,49,1.0,1.0,34.285714285714285,60.0,7.346938775510204,16,0,0.0,0.0
loco_external_fire,gnn,44,49,0.8,49,0,49,0,49,0,0,0,1.0,NA,NA,49,1.0,1.0,23.26530612244898,0.0,-23.26530612244898,0,0,0.0,0.0
loco_external_fire,gnn,44,49,0.6,49,0,49,0,49,0,0,0,1.0,NA,NA,49,1.0,1.0,30.612244897959183,0.0,8.571428571428571,16,0,0.0,0.0
loco_external_fire,gnn,45,49,0.8,49,0,49,0,49,0,0,0,1.0,NA,NA,49,1.0,1.0,24.489795918367346,0.0,-24.489795918367346,0,0,0.0,0.0
loco_external_fire,gnn,45,49,0.6,49,0,49,0,49,0,0,0,1.0,NA,NA,49,1.0,1.0,25.714285714285715,0.0,8.571428571428571,14,0,0.0,0.0
loco_external_fire,gnn,46,49,0.8,49,0,49,0,49,0,0,0,1.0,NA,NA,49,1.0,1.0,23.26530612244898,0.0,-23.26530612244898,0,0,0.0,0.0
loco_external_fire,gnn,46,49,0.6,49,0,49,0,49,0,0,0,1.0,NA,NA,49,1.0,1.0,26.93877551020408,0.0,2.4489795918367347,11,0,0.0,0.0
loco_external_fire,gnn_zero_edge_features,42,49,0.8,49,0,49,0,49,0,0,0,1.0,NA,NA,49,1.0,1.0,29.387755102040817,0.0,-29.387755102040817,0,0,0.0,0.0
loco_external_fire,gnn_zero_edge_features,42,49,0.6,49,0,49,0,49,0,0,0,1.0,NA,NA,49,1.0,1.0,35.51020408163265,60.0,1.2244897959183674,14,0,0.0,0.0
loco_external_fire,gnn_zero_edge_features,43,49,0.8,49,0,49,0,49,0,0,0,1.0,NA,NA,49,1.0,1.0,26.93877551020408,0.0,-26.93877551020408,0,0,0.0,0.0
loco_external_fire,gnn_zero_edge_features,43,49,0.6,49,0,49,0,49,0,0,0,1.0,NA,NA,49,1.0,1.0,35.51020408163265,60.0,13.46938775510204,18,0,0.0,0.0
loco_external_fire,gnn_zero_edge_features,44,49,0.8,49,0,49,0,49,0,0,0,1.0,NA,NA,49,1.0,1.0,29.387755102040817,0.0,-29.387755102040817,0,0,0.0,0.0
loco_external_fire,gnn_zero_edge_features,44,49,0.6,49,0,49,0,49,0,0,0,1.0,NA,NA,49,1.0,1.0,37.95918367346939,60.0,8.571428571428571,19,0,0.0,0.0
loco_external_fire,gnn_zero_edge_features,45,49,0.8,49,0,49,0,49,0,0,0,1.0,NA,NA,49,1.0,1.0,25.714285714285715,0.0,-25.714285714285715,0,0,0.0,0.0
loco_external_fire,gnn_zero_edge_features,45,49,0.6,49,0,49,0,49,0,0,0,1.0,NA,NA,49,1.0,1.0,37.95918367346939,60.0,6.122448979591836,17,0,0.0,0.0
loco_external_fire,gnn_zero_edge_features,46,49,0.8,49,0,49,0,49,0,0,0,1.0,NA,NA,49,1.0,1.0,19.591836734693878,0.0,-17.142857142857142,1,0,0.0,0.0
loco_external_fire,gnn_zero_edge_features,46,49,0.6,49,0,49,0,49,0,0,0,1.0,NA,NA,49,1.0,1.0,42.857142857142854,60.0,13.46938775510204,21,0,0.0,0.0
loco_external_fire,gnn_mean,42,49,0.8,49,0,49,0,49,0,0,0,1.0,NA,NA,49,1.0,1.0,19.591836734693878,0.0,-17.142857142857142,1,0,0.0,0.0
loco_external_fire,gnn_mean,42,49,0.6,49,0,49,0,49,0,0,0,1.0,NA,NA,49,1.0,1.0,31.836734693877553,60.0,-2.4489795918367347,12,0,0.0,0.0
loco_external_fire,gnn_mean,43,49,0.8,49,0,49,0,49,0,0,0,1.0,NA,NA,49,1.0,1.0,25.714285714285715,0.0,-25.714285714285715,0,0,0.0,0.0
loco_external_fire,gnn_mean,43,49,0.6,49,0,49,0,49,0,0,0,1.0,NA,NA,49,1.0,1.0,30.612244897959183,0.0,8.571428571428571,15,0,0.0,0.0
loco_external_fire,gnn_mean,44,49,0.8,49,0,49,0,49,0,0,0,1.0,NA,NA,49,1.0,1.0,24.489795918367346,0.0,-24.489795918367346,0,0,0.0,0.0
loco_external_fire,gnn_mean,44,49,0.6,49,0,49,0,49,0,0,0,1.0,NA,NA,49,1.0,1.0,28.163265306122447,0.0,15.918367346938776,18,0,0.0,0.0
loco_external_fire,gnn_mean,45,49,0.8,49,0,49,0,49,0,0,0,1.0,NA,NA,49,1.0,1.0,23.26530612244898,0.0,-23.26530612244898,0,0,0.0,0.0
loco_external_fire,gnn_mean,45,49,0.6,49,0,49,0,49,0,0,0,1.0,NA,NA,49,1.0,1.0,28.163265306122447,0.0,1.2244897959183674,12,0,0.0,0.0
loco_external_fire,gnn_mean,46,49,0.8,49,0,49,0,49,0,0,0,1.0,NA,NA,49,1.0,1.0,25.714285714285715,0.0,-23.26530612244898,1,0,0.0,0.0
loco_external_fire,gnn_mean,46,49,0.6,49,0,49,0,49,0,0,0,1.0,NA,NA,49,1.0,1.0,26.93877551020408,0.0,-2.4489795918367347,10,0,0.0,0.0
loco_bilinear,fire_only,42,77,0.8,77,0,77,0,77,0,0,0,1.0,NA,NA,77,1.0,1.0,18.7012987012987,0.0,-12.467532467532468,4,12,0.15584415584415584,0.15584415584415584
loco_bilinear,fire_only,42,77,0.6,73,4,77,0,73,0,4,0,1.0,1.0,0.5,73,0.948051948051948,1.0,66.57534246575342,60.0,4.109589041095891,32,12,0.15584415584415584,0.15584415584415584
loco_bilinear,fire_only,43,77,0.8,77,0,77,0,77,0,0,0,1.0,NA,NA,77,1.0,1.0,21.038961038961038,0.0,7.012987012987013,18,11,0.14285714285714285,0.14285714285714285
loco_bilinear,fire_only,43,77,0.6,73,4,77,0,73,0,4,0,1.0,1.0,0.5,73,0.948051948051948,1.0,64.93150684931507,60.0,0.821917808219178,31,12,0.15584415584415584,0.15584415584415584
loco_bilinear,fire_only,44,77,0.8,77,0,77,0,77,0,0,0,1.0,NA,NA,77,1.0,1.0,17.92207792207792,0.0,-0.7792207792207793,11,8,0.1038961038961039,0.1038961038961039
loco_bilinear,fire_only,44,77,0.6,73,4,77,0,73,0,4,0,1.0,1.0,0.5,73,0.948051948051948,1.0,61.64383561643836,60.0,-12.32876712328767,23,14,0.18181818181818182,0.18181818181818182
loco_bilinear,fire_only,45,77,0.8,77,0,77,0,77,0,0,0,1.0,NA,NA,77,1.0,1.0,19.48051948051948,0.0,-3.896103896103896,10,10,0.12987012987012986,0.12987012987012986
loco_bilinear,fire_only,45,77,0.6,73,4,77,0,73,0,4,0,1.0,1.0,0.5,73,0.948051948051948,1.0,68.21917808219177,60.0,-27.123287671232877,21,16,0.2077922077922078,0.2077922077922078
loco_bilinear,fire_only,46,77,0.8,77,0,77,0,77,0,0,0,1.0,NA,NA,77,1.0,1.0,21.038961038961038,0.0,7.012987012987013,18,5,0.06493506493506493,0.06493506493506493
loco_bilinear,fire_only,46,77,0.6,73,4,77,0,73,0,4,0,1.0,1.0,0.5,73,0.948051948051948,1.0,62.465753424657535,60.0,-6.575342465753424,27,11,0.14285714285714285,0.14285714285714285
loco_bilinear,global_stats,42,77,0.8,77,0,77,0,77,0,0,0,1.0,NA,NA,77,1.0,1.0,17.92207792207792,0.0,2.3376623376623376,13,8,0.1038961038961039,0.1038961038961039
loco_bilinear,global_stats,42,77,0.6,73,4,77,0,73,0,4,0,1.0,1.0,0.5,73,0.948051948051948,1.0,37.80821917808219,60.0,-18.08219178082192,11,8,0.1038961038961039,0.1038961038961039
loco_bilinear,global_stats,43,77,0.8,77,0,77,0,77,0,0,0,1.0,NA,NA,77,1.0,1.0,17.142857142857142,0.0,3.116883116883117,13,5,0.06493506493506493,0.06493506493506493
loco_bilinear,global_stats,43,77,0.6,73,4,77,0,73,0,4,0,1.0,1.0,0.5,73,0.948051948051948,1.0,32.87671232876713,0.0,-3.287671232876712,15,10,0.12987012987012986,0.12987012987012986
loco_bilinear,global_stats,44,77,0.8,77,0,77,0,77,0,0,0,1.0,NA,NA,77,1.0,1.0,17.92207792207792,0.0,2.3376623376623376,13,1,0.012987012987012988,0.012987012987012988
loco_bilinear,global_stats,44,77,0.6,73,4,77,0,73,0,4,0,1.0,1.0,0.5,73,0.948051948051948,1.0,39.45205479452055,60.0,-21.36986301369863,9,6,0.07792207792207792,0.07792207792207792
loco_bilinear,global_stats,45,77,0.8,77,0,77,0,77,0,0,0,1.0,NA,NA,77,1.0,1.0,17.92207792207792,0.0,2.3376623376623376,13,13,0.16883116883116883,0.16883116883116883
loco_bilinear,global_stats,45,77,0.6,73,4,77,0,73,0,4,0,1.0,1.0,0.5,73,0.948051948051948,1.0,30.410958904109588,0.0,-0.821917808219178,16,15,0.19480519480519481,0.19480519480519481
loco_bilinear,global_stats,46,77,0.8,77,0,77,0,77,0,0,0,1.0,NA,NA,77,1.0,1.0,17.92207792207792,0.0,3.896103896103896,14,8,0.1038961038961039,0.1038961038961039
loco_bilinear,global_stats,46,77,0.6,73,4,77,0,73,0,4,0,1.0,1.0,0.5,73,0.948051948051948,1.0,37.80821917808219,60.0,-19.726027397260275,10,12,0.15584415584415584,0.15584415584415584
loco_bilinear,deepsets,42,77,0.8,77,0,77,0,77,0,0,0,1.0,NA,NA,77,1.0,1.0,18.7012987012987,0.0,6.233766233766234,16,10,0.12987012987012986,0.12987012987012986
loco_bilinear,deepsets,42,77,0.6,73,4,77,0,73,0,4,0,1.0,1.0,0.5,73,0.948051948051948,1.0,30.410958904109588,0.0,-10.684931506849315,12,10,0.12987012987012986,0.12987012987012986
loco_bilinear,deepsets,43,77,0.8,77,0,77,0,77,0,0,0,1.0,NA,NA,77,1.0,1.0,19.48051948051948,0.0,5.454545454545454,16,11,0.14285714285714285,0.14285714285714285
loco_bilinear,deepsets,43,77,0.6,73,4,77,0,73,0,4,0,1.0,1.0,0.5,73,0.948051948051948,1.0,44.38356164383562,60.0,-34.52054794520548,6,14,0.18181818181818182,0.18181818181818182
loco_bilinear,deepsets,44,77,0.8,77,0,77,0,77,0,0,0,1.0,NA,NA,77,1.0,1.0,18.7012987012987,0.0,6.233766233766234,16,12,0.15584415584415584,0.15584415584415584
loco_bilinear,deepsets,44,77,0.6,73,4,77,0,73,0,4,0,1.0,1.0,0.5,73,0.948051948051948,1.0,26.301369863013697,0.0,9.863013698630137,22,13,0.16883116883116883,0.16883116883116883
loco_bilinear,deepsets,45,77,0.8,77,0,77,0,77,0,0,0,1.0,NA,NA,77,1.0,1.0,16.363636363636363,0.0,3.896103896103896,13,8,0.1038961038961039,0.1038961038961039
loco_bilinear,deepsets,45,77,0.6,73,4,76,1,73,0,3,1,1.0,0.75,0.625,73,0.948051948051948,1.0,35.342465753424655,60.0,-22.19178082191781,8,12,0.15584415584415584,0.15789473684210525
loco_bilinear,deepsets,46,77,0.8,77,0,77,0,77,0,0,0,1.0,NA,NA,77,1.0,1.0,20.25974025974026,0.0,10.909090909090908,20,14,0.18181818181818182,0.18181818181818182
loco_bilinear,deepsets,46,77,0.6,73,4,76,1,73,0,3,1,1.0,0.75,0.625,73,0.948051948051948,1.0,26.301369863013697,0.0,0.0,16,14,0.18181818181818182,0.18421052631578946
loco_bilinear,capacity_matched_deepsets,42,77,0.8,77,0,77,0,77,0,0,0,1.0,NA,NA,77,1.0,1.0,22.5974025974026,0.0,16.363636363636363,25,9,0.11688311688311688,0.11688311688311688
loco_bilinear,capacity_matched_deepsets,42,77,0.6,73,4,77,0,73,0,4,0,1.0,1.0,0.5,73,0.948051948051948,1.0,36.986301369863014,60.0,-22.19178082191781,9,10,0.12987012987012986,0.12987012987012986
loco_bilinear,capacity_matched_deepsets,43,77,0.8,77,0,77,0,77,0,0,0,1.0,NA,NA,77,1.0,1.0,19.48051948051948,0.0,10.12987012987013,19,10,0.12987012987012986,0.12987012987012986
loco_bilinear,capacity_matched_deepsets,43,77,0.6,73,4,77,0,73,0,4,0,1.0,1.0,0.5,73,0.948051948051948,1.0,31.232876712328768,0.0,-19.726027397260275,7,11,0.14285714285714285,0.14285714285714285
loco_bilinear,capacity_matched_deepsets,44,77,0.8,77,0,77,0,77,0,0,0,1.0,NA,NA,77,1.0,1.0,19.48051948051948,0.0,5.454545454545454,16,12,0.15584415584415584,0.15584415584415584
loco_bilinear,capacity_matched_deepsets,44,77,0.6,73,4,77,0,73,0,4,0,1.0,1.0,0.5,73,0.948051948051948,1.0,31.232876712328768,0.0,-9.863013698630137,13,15,0.19480519480519481,0.19480519480519481
loco_bilinear,capacity_matched_deepsets,45,77,0.8,77,0,77,0,77,0,0,0,1.0,NA,NA,77,1.0,1.0,21.038961038961038,0.0,7.012987012987013,18,12,0.15584415584415584,0.15584415584415584
loco_bilinear,capacity_matched_deepsets,45,77,0.6,73,4,77,0,73,0,4,0,1.0,1.0,0.5,73,0.948051948051948,1.0,23.835616438356166,0.0,7.397260273972603,18,14,0.18181818181818182,0.18181818181818182
loco_bilinear,capacity_matched_deepsets,46,77,0.8,77,0,77,0,77,0,0,0,1.0,NA,NA,77,1.0,1.0,17.92207792207792,0.0,3.896103896103896,14,15,0.19480519480519481,0.19480519480519481
loco_bilinear,capacity_matched_deepsets,46,77,0.6,73,4,75,2,73,0,2,2,1.0,0.5,0.75,73,0.948051948051948,1.0,27.123287671232877,0.0,-15.616438356164384,7,16,0.2077922077922078,0.21333333333333335
loco_bilinear,gnn,42,77,0.8,77,0,77,0,77,0,0,0,1.0,NA,NA,77,1.0,1.0,16.363636363636363,0.0,2.3376623376623376,12,9,0.11688311688311688,0.11688311688311688
loco_bilinear,gnn,42,77,0.6,73,4,77,0,73,0,4,0,1.0,1.0,0.5,73,0.948051948051948,1.0,31.232876712328768,0.0,-23.013698630136986,5,16,0.2077922077922078,0.2077922077922078
loco_bilinear,gnn,43,77,0.8,77,0,77,0,77,0,0,0,1.0,NA,NA,77,1.0,1.0,24.155844155844157,0.0,13.246753246753247,24,10,0.12987012987012986,0.12987012987012986
loco_bilinear,gnn,43,77,0.6,73,4,77,0,73,0,4,0,1.0,1.0,0.5,73,0.948051948051948,1.0,27.123287671232877,0.0,-0.821917808219178,16,12,0.15584415584415584,0.15584415584415584
loco_bilinear,gnn,44,77,0.8,77,0,77,0,77,0,0,0,1.0,NA,NA,77,1.0,1.0,17.142857142857142,0.0,3.116883116883117,13,13,0.16883116883116883,0.16883116883116883
loco_bilinear,gnn,44,77,0.6,73,4,75,2,73,0,2,2,1.0,0.5,0.75,73,0.948051948051948,1.0,23.013698630136986,0.0,-9.863013698630137,8,13,0.16883116883116883,0.17333333333333334
loco_bilinear,gnn,45,77,0.8,77,0,77,0,77,0,0,0,1.0,NA,NA,77,1.0,1.0,16.363636363636363,0.0,3.896103896103896,13,10,0.12987012987012986,0.12987012987012986
loco_bilinear,gnn,45,77,0.6,73,4,77,0,73,0,4,0,1.0,1.0,0.5,73,0.948051948051948,1.0,36.16438356164384,60.0,-31.232876712328768,3,11,0.14285714285714285,0.14285714285714285
loco_bilinear,gnn,46,77,0.8,77,0,77,0,77,0,0,0,1.0,NA,NA,77,1.0,1.0,17.92207792207792,0.0,7.012987012987013,16,7,0.09090909090909091,0.09090909090909091
loco_bilinear,gnn,46,77,0.6,73,4,76,1,73,0,3,1,1.0,0.75,0.625,73,0.948051948051948,1.0,27.123287671232877,0.0,-5.7534246575342465,13,8,0.1038961038961039,0.10526315789473684
loco_bilinear,gnn_zero_edge_features,42,77,0.8,77,0,77,0,77,0,0,0,1.0,NA,NA,77,1.0,1.0,17.142857142857142,0.0,6.233766233766234,15,17,0.22077922077922077,0.22077922077922077
loco_bilinear,gnn_zero_edge_features,42,77,0.6,73,4,76,1,73,0,3,1,1.0,0.75,0.625,73,0.948051948051948,1.0,38.63013698630137,60.0,-22.19178082191781,10,24,0.3116883116883117,0.3157894736842105
loco_bilinear,gnn_zero_edge_features,43,77,0.8,77,0,77,0,77,0,0,0,1.0,NA,NA,77,1.0,1.0,21.818181818181817,0.0,10.909090909090908,21,13,0.16883116883116883,0.16883116883116883
loco_bilinear,gnn_zero_edge_features,43,77,0.6,73,4,76,1,73,0,3,1,1.0,0.75,0.625,73,0.948051948051948,1.0,25.47945205479452,0.0,-7.397260273972603,11,16,0.2077922077922078,0.21052631578947367
loco_bilinear,gnn_zero_edge_features,44,77,0.8,77,0,77,0,77,0,0,0,1.0,NA,NA,77,1.0,1.0,17.92207792207792,0.0,5.454545454545454,15,6,0.07792207792207792,0.07792207792207792
loco_bilinear,gnn_zero_edge_features,44,77,0.6,73,4,77,0,73,0,4,0,1.0,1.0,0.5,73,0.948051948051948,1.0,25.47945205479452,0.0,-4.109589041095891,13,8,0.1038961038961039,0.1038961038961039
loco_bilinear,gnn_zero_edge_features,45,77,0.8,77,0,77,0,77,0,0,0,1.0,NA,NA,77,1.0,1.0,17.142857142857142,0.0,4.675324675324675,14,14,0.18181818181818182,0.18181818181818182
loco_bilinear,gnn_zero_edge_features,45,77,0.6,73,4,76,1,73,0,3,1,1.0,0.75,0.625,73,0.948051948051948,1.0,24.65753424657534,0.0,-6.575342465753424,11,16,0.2077922077922078,0.21052631578947367
loco_bilinear,gnn_zero_edge_features,46,77,0.8,77,0,77,0,77,0,0,0,1.0,NA,NA,77,1.0,1.0,17.92207792207792,0.0,5.454545454545454,15,5,0.06493506493506493,0.06493506493506493
loco_bilinear,gnn_zero_edge_features,46,77,0.6,73,4,77,0,73,0,4,0,1.0,1.0,0.5,73,0.948051948051948,1.0,34.52054794520548,60.0,-18.08219178082192,10,8,0.1038961038961039,0.1038961038961039
loco_bilinear,gnn_mean,42,77,0.8,77,0,77,0,77,0,0,0,1.0,NA,NA,77,1.0,1.0,20.25974025974026,0.0,9.35064935064935,19,15,0.19480519480519481,0.19480519480519481
loco_bilinear,gnn_mean,42,77,0.6,73,4,75,2,73,0,2,2,1.0,0.5,0.75,73,0.948051948051948,1.0,26.301369863013697,0.0,-4.931506849315069,12,21,0.2727272727272727,0.28
loco_bilinear,gnn_mean,43,77,0.8,77,0,77,0,77,0,0,0,1.0,NA,NA,77,1.0,1.0,24.155844155844157,0.0,16.363636363636363,26,12,0.15584415584415584,0.15584415584415584
loco_bilinear,gnn_mean,43,77,0.6,73,4,77,0,73,0,4,0,1.0,1.0,0.5,73,0.948051948051948,1.0,23.835616438356166,0.0,-0.821917808219178,13,15,0.19480519480519481,0.19480519480519481
loco_bilinear,gnn_mean,44,77,0.8,77,0,77,0,77,0,0,0,1.0,NA,NA,77,1.0,1.0,19.48051948051948,0.0,8.571428571428571,18,11,0.14285714285714285,0.14285714285714285
loco_bilinear,gnn_mean,44,77,0.6,73,4,77,0,73,0,4,0,1.0,1.0,0.5,73,0.948051948051948,1.0,26.301369863013697,0.0,-4.931506849315069,13,12,0.15584415584415584,0.15584415584415584
loco_bilinear,gnn_mean,45,77,0.8,77,0,77,0,77,0,0,0,1.0,NA,NA,77,1.0,1.0,17.92207792207792,0.0,8.571428571428571,17,14,0.18181818181818182,0.18181818181818182
loco_bilinear,gnn_mean,45,77,0.6,73,4,75,2,73,0,2,2,1.0,0.5,0.75,73,0.948051948051948,1.0,29.589041095890412,0.0,-14.794520547945206,9,17,0.22077922077922077,0.22666666666666666
loco_bilinear,gnn_mean,46,77,0.8,77,0,77,0,77,0,0,0,1.0,NA,NA,77,1.0,1.0,18.7012987012987,0.0,9.35064935064935,18,10,0.12987012987012986,0.12987012987012986
loco_bilinear,gnn_mean,46,77,0.6,73,4,77,0,73,0,4,0,1.0,1.0,0.5,73,0.948051948051948,1.0,19.726027397260275,0.0,-6.575342465753424,8,11,0.14285714285714285,0.14285714285714285
loco_linear,fire_only,42,125,0.8,122,3,85,40,85,37,0,3,0.6967213114754098,0.0,0.8483606557377049,85,0.68,0.6967213114754098,375.52941176470586,180.0,375.52941176470586,122,0,0.0,0.0
loco_linear,fire_only,42,125,0.6,92,33,78,47,78,14,0,33,0.8478260869565217,0.0,0.9239130434782609,78,0.624,0.8478260869565217,102.3076923076923,60.0,68.46153846153847,56,0,0.0,0.0
loco_linear,fire_only,43,125,0.8,122,3,112,13,112,10,0,3,0.9180327868852459,0.0,0.959016393442623,112,0.896,0.9180327868852459,310.7142857142857,300.0,310.7142857142857,120,0,0.0,0.0
loco_linear,fire_only,43,125,0.6,92,33,86,39,86,6,0,33,0.9347826086956522,0.0,0.9673913043478262,86,0.688,0.9347826086956522,121.3953488372093,120.0,117.20930232558139,71,0,0.0,0.0
loco_linear,fire_only,44,125,0.8,122,3,112,13,112,10,0,3,0.9180327868852459,0.0,0.959016393442623,112,0.896,0.9180327868852459,169.28571428571428,120.0,169.28571428571428,116,0,0.0,0.0
loco_linear,fire_only,44,125,0.6,92,33,86,39,86,6,0,33,0.9347826086956522,0.0,0.9673913043478262,86,0.688,0.9347826086956522,133.95348837209303,120.0,133.95348837209303,81,0,0.0,0.0
loco_linear,fire_only,45,125,0.8,122,3,89,36,89,33,0,3,0.7295081967213115,0.0,0.8647540983606558,89,0.712,0.7295081967213115,422.02247191011236,240.0,422.02247191011236,120,0,0.0,0.0
loco_linear,fire_only,45,125,0.6,92,33,85,40,85,7,0,33,0.9239130434782609,0.0,0.9619565217391304,85,0.68,0.9239130434782609,158.11764705882354,120.0,158.11764705882354,85,0,0.0,0.0
