sample_id,geometry_id,source_batch,fire_family,crack_count,legacy911,flat_response
b005_0655,e07132f2cb8881456792794aba97649264b189f8bede7f44cf30cf3ccc5f9284,batch_005,external_fire,2,True,False
b005_0656,904d6c266430ae7e67a59c3aefca5fb028a4415cc505272eed478faee0dee807,batch_005,external_fire,9,True,False
b005_0657,7d18554185462ec8f774c58c5423398c83f3994aa50324e9739e5c4cf09f907a,batch_005,external_fire,11,True,False
b005_0658,3a0242b810f1c18061837e4390f48f486eba5433817b35a99720aee873e5b9ae,batch_005,external_fire,14,True,False
b005_0659,b34d8ce100a766e7f1f301fcf8d01428f2b6db65db72e0ec4553d5b1a39a27bf,batch_005,external_fire,2,True,False
b005_0660,e63650a9f2204fcdd1145c975ae66d605cbd53f4ece7d74b194bbf1b296e2414,batch_005,external_fire,8,True,False
b005_0661,5c06d148b385beeac2dcb0118215c8c35242053e1ea0b368ee2089ca33e41287,batch_005,external_fire,6,True,False
b005_0662,db247f06567addfb6b4312c1af051f6221a5eeeebca78388b87b87297f342ea6,batch_005,external_fire,7,True,False
b005_0663,365c802d269ae1a13ed63079dfaa8637ca3d1fe1154b45b1b1851242e92bc2fd,batch_005,external_fire,15,True,False
b005_0664,363a3780df0c44ccb97ef4d82e612ddb70ffe5fb49892d778cb12c22fc2c3030,batch_005,external_fire,10,True,False
b005_0667,da187a3e246661de39122d0a10e0dfe2aef351492b15a88fefc99dfaffc6901f,batch_005,external_fire,15,True,False
b005_0668,8d91fe3093bb733b2858230f134a630ca422f0771095d139a2c42534c033982b,batch_005,external_fire,6,True,False
b005_0669,4c6edb7b63472a000441b497bd3fa9524b400956bddf9d8fa5086f30b74ba323,batch_005,external_fire,9,True,False
b005_0670,c735e55ccfbc83eb64715b3ac7617b48eb779617591915769c5748ce449183c0,batch_005,external_fire,8,True,False
b005_0671,19811c503a24008c01d532c3b19ee28e7a94f6eab34e9a92e7e9ad98d454a666,batch_005,external_fire,4,True,False
b005_0672,ca465d41a47a8e48ce31061e27a75ceaeaedd5f27f4494fd2224c3220d68c582,batch_005,external_fire,9,True,False
b005_0675,5c427901c7ebe038948f75e2093e8fd20fe2e3915fa8707e2692fab803824b2c,batch_005,external_fire,13,True,False
b005_0676,2ab461f3a2eefc37f728e029d0126e3e5d84646550e8a031ec766a7486fe72c9,batch_005,external_fire,12,True,False
b005_0678,0a81c9878b3bf614b761e96ee11f0b9b505af588b5360c52a0ba848899f652bb,batch_005,external_fire,5,True,False
b005_0679,9e9989f98dd917794a49f7f67605d115ad2fd7ed9e622d29b64e15b9f60921e1,batch_005,external_fire,15,True,False
b005_0680,a9b7f8941e95c8da00faa05b1fb3b849be04d8a591b390ddfe9041e0404c7866,batch_005,external_fire,11,True,False
b005_0681,d30d44738a19a1b2f38acc3d692f9b7bd07423bfaa46fc019f34bb76e9791748,batch_005,external_fire,4,True,False
b005_0682,ffb6b1317342da2840b37cd57ab2e76cacd687c2c992511ccd180f80fa011fae,batch_005,external_fire,1,True,False
b005_0683,6eef0328afba54f84c58103fdd276a4d84642cdcb68c964e3e2fa060aa0e31f4,batch_005,external_fire,8,True,False
b005_0684,ae85453b9af2520c7f2e5b3b57682d321b2cc517d5c02471242216fe49977eb1,batch_005,external_fire,8,True,False
b005_0685,558ea3bfefa5f1d8ecc356a72a1a43902e242c18488207bafded20c06267c7a7,batch_005,external_fire,7,True,False
b005_0686,21718d5c78a6debbc7954b3825e0c0f1293ca3e5e2a85bcdeaf68a3b9dac2e65,batch_005,external_fire,5,True,False
b005_0687,ef01950d4609e6c361851e4f15f79c6b86ea9e5a4a7952a6a557a3543d81597b,batch_005,external_fire,1,True,False
b005_0688,b0d899b07258e69b6a4a04252032c4ba96bfbd9f9c6e2beb5fc0aac6c0f78b32,batch_005,external_fire,4,True,False
b005_0689,8395d801ddf2bd9a02e199141a13b13dd9b4b8ade61a9c386f36879c9fee59ec,batch_005,external_fire,5,True,False
b005_0690,e823db2034f13710aac7ef89b7ad95d5ff850d78ec2d7bbb5fc5b482cea735ca,batch_005,external_fire,5,True,False
b005_0691,6473bf37dd0623a88cc1b47dfc4215af403a53106abf5bfcee65a795be9e8cf0,batch_005,external_fire,2,True,False
b005_0693,eff3737c239174b9844979a0852912cd401bfaffd2b12cd679a7bec58b417eb4,batch_005,external_fire,9,True,False
b005_0695,94d7affea6768b61f46a406c0c2386ec6ffe28146a50a875420803ca5d74427a,batch_005,external_fire,9,True,False
b005_0696,17789b65af0c78560a6e1d5d0ced453b27131df4ac1f981fb12dfc728d9d83ce,batch_005,external_fire,12,True,False
b005_0697,31a689ddee2867464e0a5ec536ee1915110d5c85683d499a95f0d8a4f9702da9,batch_005,external_fire,13,True,False
b005_0698,c868c4d71a6e8c4be3723192d9cc28e49db544d23cc98e88e1ae8594bc8d9790,batch_005,external_fire,13,True,False
b005_0700,5a58a0e0c5ae9c961b81b275490b56dc0c50d148b9e19832d290cee9a57f9a90,batch_005,external_fire,5,True,False
b005_0701,9bc353f82426d09ea0c58598d6fee7ba4bedfef305746fdbdd118aec21e2f936,batch_005,external_fire,10,True,False
b005_0702,e0acb1b2ec2d4a6c3c186945f2567dd2a084a7494a8c752358bcd76cb691108b,batch_005,external_fire,10,True,False
b005_0703,6e3797464061b235259774938ecb92d608f80427f0b0b9c5f51c766d29655116,batch_005,external_fire,13,True,False
b005_0705,c8707cfa9b93da372cb9097d6bd1f3747da10ba1f950063c1dfb8f373bf2ec34,batch_005,external_fire,14,True,False
b005_0706,c02e805fc9434564c620ac04f7ec53d1509c24b2833496d2c04811868b54753e,batch_005,external_fire,2,True,False
b005_0707,ae621b97baadd905103b07d0246e0ea8a2ced2070b46ee7a2591f7a7cc178ad0,batch_005,external_fire,3,True,False
b005_0708,c9bc8caa234f029eb16bbad7ffb89f040df33808a8bd89e82c57a5072d7f4f15,batch_005,external_fire,4,True,False
b005_0709,ebdda587c609dde03da75b2ddaa8fe554bb0dfd56b6eaab18a3576c518688e7e,batch_005,external_fire,11,True,False
b005_0710,892938cd46c7fcdf67d542aa710c7e9c83a419897d08a396814949dba8fed7da,batch_005,smoldering,8,False,True
b005_0711,8ef58bede46f6abda511e8d32019da56d4fe638627907c6215533b8024e9951d,batch_005,smoldering,15,False,True
b005_0712,47cd7a984a481433e42b35c5a96bae7897eb2c24021c098666d61e31cd766aad,batch_005,smoldering,9,False,True
b005_0713,520e1c200686a004b7d8fdb39da1b05aec0c408088997e77a418f2b9af259985,batch_005,smoldering,13,False,True
b005_0714,a9d9386b6613a131e210bffd6486aa9038245c0ddd9298cf51f8fdc31da20ff0,batch_005,smoldering,3,False,True
b005_0715,feb7cf361063b069ca22c18aa863c59c8254286c1964a869934c0b0b88945663,batch_005,smoldering,15,True,False
b005_0716,45b14acd33f94ebd6c898030406f8499ad56be11be000a055621a9f297bb2d45,batch_005,smoldering,4,False,True
b005_0717,cf1da417ae9a30c6605b8065599213df716d63902303c333a2f33bfe4618567e,batch_005,smoldering,6,False,True
b005_0718,4f4a8a334d6c30eddd9a6171a3348f4eac42257ba43f21cece98eea47503d53c,batch_005,smoldering,11,False,True
b005_0719,9562324417a2c41ef8c349c8f919e6357adba4c253b9e1b4234e8e9a88336444,batch_005,smoldering,5,False,True
b005_0720,177acf420fcfab816bbeb8563a2d7f48fa9987f87f08a8de97acb7a9bb34aac7,batch_005,smoldering,3,False,True
b005_0721,4bb9133e25463b7a9d5a4f047caab43eb947d3cb7ed328075c2ca8c742ed1d86,batch_005,smoldering,2,True,False
b005_0722,e2de873702d53ac41143057af701d69f66bea0cb8cf3c2bb9de42789bd1a5ef7,batch_005,smoldering,5,True,False
b005_0723,4ceb79b695f012b0813c32397641e2391f7f0b1647cc504d3b5522645e93184d,batch_005,smoldering,1,False,True
b005_0724,3646192596cf125d0d64c414c842fe773d2855c53465d2077547f401128caa69,batch_005,smoldering,12,False,True
b005_0725,52bc6cdd20035a966e162f203861a06db2d534b521d2164edbb144ebc1c92af1,batch_005,smoldering,6,False,True
b005_0726,5da1fcd3324d32dcb9f43bebba7709cebd7e94480b87baf7dc0cfb197aa5a04e,batch_005,smoldering,11,False,True
b005_0727,6816837b5c4cb19889703f6a13cf66d6fa0dc64cf203466ff6f8d74deab461a8,batch_005,smoldering,2,False,True
b005_0728,ed043c70eefc34081030ead7daf5b033e3f6db98d254afd4b698037c8b6a6a70,batch_005,smoldering,3,False,True
b005_0729,a81d12b7f8052e93808260cde30816795eee25caa60946175a8c6383902d0b66,batch_005,smoldering,7,False,True
b005_0730,96685c107ecea35027e77bd24f847f1da6e6cd72957736d1f055313eb8c4e1e4,batch_005,smoldering,12,False,True
b005_0731,0412340efb1ea3a775288c4139d5b7017f7ba4543c41608817cbe90038625ba9,batch_005,smoldering,4,False,True
b005_0732,7951e04bb07cc4606c46e6456435f6e3c3774d82cf13a42c7d6670cc72d11351,batch_005,smoldering,7,True,False
b005_0733,ffb2603495ef11ec048c32cb7e5332ba1b4c09e92ecd06db456ad675043ba15c,batch_005,smoldering,1,False,True
b005_0734,4a9633c4daaa03ab4c918960bb51f5caa040c2a978fcb2d6cf99a913edc44e2c,batch_005,smoldering,6,False,True
b005_0735,82f5d65f0447d60fc6596b1363bf8a809ed0ea27423a1c6a12d8b18d740a05d5,batch_005,smoldering,12,False,True
b005_0736,da2ad1f16ebfe5678c48a28ae7cb57dee0942d9bb12559f1ceb26d23f1170dd7,batch_005,smoldering,3,False,True
b005_0737,47db6eb0a9c037194d12c25130ec595c547ac1c9c1257e757642434432c7c6f0,batch_005,smoldering,15,False,True
b005_0738,e3923c4d317bffc97bc9db7ca3e641cc7b6b4952791734b50ded3b04b753721e,batch_005,smoldering,12,False,True
b005_0739,4652b8eb8d44bdfa37618f0796ce10ca647f12e18024598a6c48a6df76e7847e,batch_005,smoldering,4,False,True
b005_0740,7b989a782c68c33fb094e43d7c5f1b0d1a12d18b1c95368c96806e84bc693890,batch_005,smoldering,1,False,True
b005_0741,6e776fc70a390f9c2419f9e323563a7ee416f682886ccbc2bd0b81715fa42993,batch_005,smoldering,12,False,True
b005_0742,ffedbbe983c7a229669ea252f5172130095762efad518fe0d8871b9e1b3e21b1,batch_005,smoldering,12,False,True
b005_0743,ba016ec2c3c2064d11fa6cfec95955f557c2f48b487171b3348b02f675ec4463,batch_005,smoldering,15,False,True
b005_0744,6de488e305a1288ebfab181f4a06aa073ce1c4f4a4198b2a3df945bd9b0277f4,batch_005,smoldering,10,False,True
b005_0745,1719e007e609b74d2f89530f4165706df751c2173cd3284e431397951af747b0,batch_005,smoldering,3,False,True
b005_0746,79e2c144ceded5582d27f05ed4bcc7706b17170382f991972165ea96d21821b4,batch_005,smoldering,1,False,True
b005_0747,7ad33c898a3e8736e77eb90cbf0b20a06fcfc189918f26cb70107e465521a892,batch_005,smoldering,15,False,True
b005_0748,e1767d943785343cf218ff11769aec0c8602bc5ffc25604be9c0824130d81b72,batch_005,smoldering,3,False,True
b005_0749,02412a8772233f7454f9e5ac084e27d5b33847f3117bd5a795fedf2364fefba3,batch_005,smoldering,8,False,True
b005_0750,cde0147cada6043a51e52ca4b3776dea9005e9cfd5a929a56f85a00758e529d5,batch_005,smoldering,6,False,True
b005_0751,490ba2ef8bc7d08f2f8423fb2346e1ad86239cffcb6c5a8b425221a89451f1fd,batch_005,smoldering,7,False,True
b005_0752,0aa7e720470caafeffe004282a4ece426c4f811d14c0e982ed1a06a6c4065705,batch_005,smoldering,14,False,True
b005_0753,a03e5ef6a82492b376ddf5e3dfd049feaf3f63ee59ee030448b0ba8ba7358731,batch_005,smoldering,13,False,True
b005_0754,35e691a2dede8369db5b09e1aede814ee950e74c95547ea867a0c622438224f4,batch_005,smoldering,15,False,True
b005_0755,169d243951db8fa467d4f4a3a0fcff6b6ccf75a22add7d83d12bd4acaeb039d8,batch_005,smoldering,13,False,True
b005_0756,ae7e94412c9a546ada79b8738eea7c92b2bfc90cf13265ec6576d2bbe6470f40,batch_005,smoldering,7,False,True
b005_0757,8872c1e3329f5c235a7e52cbc1764b52846a1be4377a8dabdb802fc9e760d137,batch_005,smoldering,9,False,True
b005_0758,425fe71ab50ac25f528b2bd962f6ca401cafc94f4b9acefa7e8cbe1bab8f9122,batch_005,smoldering,8,False,True
b005_0759,4d3e020d371119d66d10cabe674ece8823aa321c9b19c3bdd5665b765af7819c,batch_005,smoldering,5,False,True
b005_0760,a026074b292815d7aa1f4afd1791ec181e236d3b978be921f102435618fba718,batch_005,smoldering,8,False,True
b005_0761,ca78e410a46c188fe6bba36873874244ca2a159da8d584e267406904eefbfa63,batch_005,smoldering,10,False,True
b005_0762,bc32668472a496ec406b994fc3e570f8168fec5faff6c0eb8b08fc8c6710c4c2,batch_005,smoldering,8,False,True
b005_0763,3bc196155c4bff657d8dd03e029fb28eb63345a152f4ef5ef4f13f8a10d8df80,batch_005,smoldering,10,True,False
b005_0764,e3bd9375fd89acdc422cac27e281a7031d93f6c5b65a5634d633fc5bd5e318ad,batch_005,smoldering,10,False,True
b005_0765,79b632833b31a73c430cbf2575d5c898b4ce8fcf86ad8d0c0cc2a5989d7af622,batch_005,smoldering,6,False,True
b005_0766,ac3e6ce52a7e9cdbe827cc8c5599d7af75266c173f0846a410529d512bdd6956,batch_005,smoldering,8,False,True
b005_0767,6b1e3e8bffb850a75ddc27a33b7a7b3af24652bd290858f80463fdeb328cb38a,batch_005,smoldering,9,False,True
b005_0768,54236c42784a1da65aa8ea122582d8f5094d1778cbc2b7b474109a83ba892c98,batch_005,smoldering,7,False,True
b005_0769,e9ab2ad0896f7727843e3b298413bb04e26c56d41206afbc27ba7f3909f09948,batch_005,smoldering,4,False,True
b005_0770,cc86e0f586f69f03ed272044a41f4a165232447233bc8d1bae8a2ce9310798e6,batch_005,smoldering,4,True,False
b005_0771,2bfc9ebf5e866ef854913e5ae79517bc06e2610f5eb8447117097916ef450c6d,batch_005,smoldering,4,False,True
b005_0772,811c1e07b457e3fbce166f2d185da0cf7034764ef9b5873072be0a5167685116,batch_005,smoldering,2,False,True
b005_0773,e93bec5d899297ab0f824a10ce66e394598049424c9a2fbaf880a32d336fb48d,batch_005,smoldering,7,False,True
b005_0774,9eb786d69c36717768e60e1f9702e095aa544a07f37c5be7a162522ad9056942,batch_005,smoldering,14,False,True
b005_0775,05a4efc8dc9987bdd9038c16646d567a44bb5b8bc975ef52fd41670a3f4b0fdd,batch_005,smoldering,2,False,True
b005_0776,b218f98969cb6cd7f35780287514970902b432c56ad85c76eaa5e1e7363071fc,batch_005,smoldering,8,False,True
b005_0777,c2ba4ae32b478198333e8ebb5260ddf29c2b46911128ecfb59471f893bac009d,batch_005,smoldering,13,False,True
b005_0778,943ef6e917f4d5189afb75623452c5bd6f29f1ed103f73c0bf9d4687284b3dac,batch_005,smoldering,3,False,True
b005_0779,b3236749252a2d13fbc21d3d1d38700c1f6beb7c013f1216c38332c1a22d70b4,batch_005,smoldering,14,True,False
b005_0780,bf8bf1725f75f7bdb51bd22752782bbc4a02b7cf0651d9a711a7f9c058076373,batch_005,smoldering,3,False,True
b005_0781,cd87164fc6256215bcf232d49cb6802d8f43ea0ed019b4687cdb266379f9be77,batch_005,smoldering,1,False,True
b005_0782,7474d74cac2f254d318360e62e0f150fbf592eb43ed1203e318c321ef81a1960,batch_005,smoldering,6,False,True
b005_0783,b3a7dcade9763cc8392b7cb831c5dd0a67af4fcc0099dd98ab0f9f1b6abd73f0,batch_005,smoldering,4,True,False
b005_0784,e370292411b4706c65fe45c9e6ac8a36596c7839c7f5bedc92e29e3afade7087,batch_005,smoldering,1,False,True
b005_0785,05fddcd757a0d24e2b72496387fd62df5df0bb74ffb7420535e172d9ebb3b412,batch_005,smoldering,10,False,True
b005_0786,5eaf35fce5f1f5bff851289da82aa0d815befd3291df4b740285f0c45dd67138,batch_005,smoldering,2,False,True
b005_0787,4092487f0a01da47046816a4aacbaca58aaa606686c3dfe8f7df4b0974f132b6,batch_005,smoldering,6,False,True
b005_0788,601cb8c51ea7acb6977a1e93d8e8360b8d81f39d1654209fcdc0fe2047160d17,batch_005,smoldering,11,True,False
b005_0789,2d6560c21ce67027ac0eecb1589261d0624eb31d45614c90dca9b023ba8135c9,batch_005,smoldering,2,False,True
b005_0790,12fc6e1c7beceecd0792ce7519955653c035fd0720324fe020324df83ae510e9,batch_005,smoldering,5,False,True
b005_0791,58c6dc528c192141e6746da9e0fec24a8bc3877c98f4c14f7dce407ac141a018,batch_005,smoldering,15,False,True
b005_0792,3def3019424d6700e417971feab01d39693dffd89adac9a326e99e5ebc4593b0,batch_005,smoldering,6,False,True
b005_0793,a03ce9eea99149f1b1a018140812524fb0db09dab4674e70e942f06128ef1178,batch_005,smoldering,5,False,True
b005_0794,717b5cd061be251a970b348029c4f3dc52f2c79412d349b4fc2b2552cc72aee1,batch_005,smoldering,4,False,True
b005_0795,1f73c0e5d1b45c4cd9bd41af345e83b186dfb9cbe4c0fafc9de30a16ea4be940,batch_005,smoldering,1,True,False
b005_0796,24e6e5dc2b95d2fb0ba5686336200ee753ab5a0a8ba7619f7d552e19074e374a,batch_005,smoldering,3,False,True
b005_0797,4978070b7190646bc18980d6243354efbcadfd3c0f3e2153c5f7c0a4f326fb28,batch_005,smoldering,6,False,True
b005_0798,35dee7c4ff03daef7933bd0c559a57ae863ed06d64d8c98771558ad7e9172c2e,batch_005,smoldering,1,False,True
b005_0799,f291def01abc62309ee018fb8899658fd89c54cc5fc8a9bda9ac40e344c47da7,batch_005,smoldering,8,False,True
b005_0800,caa89c295992ff8e130fcb92c42d3c75b86a00ff459b6f9ccbf2f6b1ae8235d3,batch_005,smoldering,13,False,True
b005_0801,2b2e849727c26b543eae3b144f1c4fb4e9a6b76c69879552e9d6b01cd08d4111,batch_005,smoldering,14,True,False
b005_0802,669b190ccf18ed285e278664f87e8b4ac58315d68757ef614aadf1edcf8f490f,batch_005,smoldering,11,False,True
b005_0803,4aa0eb84fdf6867ff85a21a28d0e5a81bcbb4432adeeedafcf937fef4cb1a43a,batch_005,smoldering,14,False,True
b005_0804,cf23aa1e3a8b8ea41eb6b26eb521d3b88055cda781bc4fd334029ad41d8c288f,batch_005,smoldering,14,False,True
b005_0805,af0e0474688d25b3200ea52a9901e8f8e0c5cd42df42e93ab3723ec7ae879572,batch_005,smoldering,10,False,True
b005_0809,c3ac1e6055565320ff11ef51bac67327ddda0c302a6dd5e6fb3ac1c3ed9a94e9,batch_005,smoldering,5,False,True
